lobjval,fobjval,lz1,lz2,tot_runtime,gapf,best_it,list_lObj,list_fObj,list_lZ1s,list_lZ2s,list_runtime,improvementHeuristic
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,174537.3605149119,23727.70551946886,171590.44622919764,2946.9142857142842,100.08800005912781,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,172927.84938249097,23727.833727099765,169980.9350967767,2946.9142857142842,100.05199980735779,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,171894.05929863767,23730.60348479068,168947.1450129234,2946.9142857142783,100.06200003623962,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,171950.98496846476,23731.025662949647,169004.0706827505,2946.914285714285,100.07299995422363,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,171920.56610132105,23730.960504570834,168973.65181560678,2946.914285714286,100.06699991226196,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,171945.96988404822,23731.095639422023,168999.05559833394,2946.9142857142715,100.04200005531311,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,171921.449299276,23730.967246917975,168974.53501356172,2946.9142857142856,100.05100011825562,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,171916.9973550201,23730.900203509882,168970.08306930584,2946.914285714285,100.09599995613098,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,173585.2829181561,23731.197230125512,170638.36863244185,2946.9142857142415,100.08200001716614,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,171876.29348454962,23730.39898425602,168929.37919883535,2946.9142857142865,100.03900003433228,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,171870.97737994185,23730.520038104973,168924.06309422757,2946.9142857142842,100.07500004768372,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,171953.8647786838,23731.17586899403,169006.95049296954,2946.914285714286,100.05099987983704,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,171881.86547231706,23730.830919797423,168934.95118660282,2946.914285714255,100.07300019264221,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,171931.21999509077,23730.957312017017,168984.3057093765,2946.9142857142833,100.0609998703003,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,171891.0449204786,23730.936213979523,168944.13063476433,2946.914285714284,100.06599998474121,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,171867.9318837727,23730.865048067313,168921.01759805842,2946.9142857142856,100.04499983787537,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,100.06599998474121,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,174752.8067793033,23730.03850779053,171805.89249358902,2946.9142857142856,100.07100009918213,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,173496.32112034856,23730.619047620516,170549.40683463428,2946.914285714286,100.06500005722046,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,173440.22050455387,23730.065561168278,170493.3062188396,2946.9142857142856,100.06699991226196,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,173459.2059763471,23730.18029408153,170512.29169063282,2946.914285714286,100.06900000572205,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,173449.87725394158,23730.193124644866,170502.9629682273,2946.9142857142833,100.06799983978271,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,173427.21508084133,23730.10328053579,170480.30079512706,2946.9142857142856,100.07100009918213,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,173168.811097765,23730.385988144764,170221.89681205072,2946.9142857142856,100.05400013923645,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,173446.241475538,23730.14072697599,170499.32718982373,2946.9142857142815,100.05200004577637,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,172879.08125580536,23727.071879364736,169932.1669700911,2946.9142857142847,100.05399990081787,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,172863.53311214826,23726.96680061721,169916.618826434,2946.9142857142856,100.05999994277954,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,172898.01208873038,23727.352902934836,169951.0978030161,2946.914285714285,100.04399991035461,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,174506.1072431749,23726.987644968416,171559.19295746062,2946.9142857142806,100.07699990272522,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,174502.25247460094,23726.997882733373,171555.33818888664,2946.9142857142897,100.07099986076355,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,174681.35156604898,23729.372123796868,171734.43728033468,2946.9142857142942,100.07800006866455,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,173026.93415856818,23729.44596445397,170080.01987285394,2946.9142857142497,100.07799983024597,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,173427.4048589203,23730.404987905604,170480.490573206,2946.9142857142824,100.06100010871887,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,174713.41850555816,23729.611753067147,171766.5042198439,2946.9142857142833,100.07400012016296,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,173400.72079933155,23730.448817330398,170453.80651361728,2946.9142857142847,100.08299994468689,0.6486300306456155
