id,seed,DeltaRandom,DDecrease,D_t,B,LT,LS,LF,LL,delta,lobjval,lz1,lz2,fobjval,tot_runtime,gapf,best_it,himprov,solved
IB_B2534_D416_F12_L12_T_5_seed_0,0,False,False,416,2534,5,12,12,12,0.7,81602.54,79817.77,1784.77,22247.24,109.85,0.0,23.0,-1.0,True
IB_B2670_D416_F12_L12_T_5_seed_1,1,False,False,416,2670,5,12,12,12,0.7,45231.12,43671.26,1559.86,21942.95,146.07,0.0,14.0,-1.0,True
IB_B2570_D416_F12_L12_T_5_seed_2,2,False,False,416,2570,5,12,12,12,0.7,82573.46,80877.92,1695.54,22041.32,63.41,0.0,5.0,-1.0,True
IB_B2633_D416_F12_L12_T_5_seed_3,3,False,False,416,2633,5,12,12,12,0.7,83618.99,81475.77,2143.21,22206.6,1.47,0.0,3.0,-1.0,True
IB_B2708_D416_F12_L12_T_5_seed_4,4,False,False,416,2708,5,12,12,12,0.7,65067.51,62580.26,2487.25,21680.6,240.12,0.0,28.0,-1.0,True
IB_B3558_D583_F12_L12_T_5_seed_0,0,False,False,583,3558,5,12,12,12,0.7,107847.12,105005.37,2841.75,31988.93,55.51,0.0,24.0,-1.0,True
IB_B3748_D583_F12_L12_T_5_seed_1,1,False,False,583,3748,5,12,12,12,0.7,106371.74,103390.13,2981.61,30195.43,246.07,0.0,24.0,-1.0,True
IB_B3608_D583_F12_L12_T_5_seed_2,2,False,False,583,3608,5,12,12,12,0.7,89308.9,86901.51,2407.39,31041.92,164.15,0.04,19.0,-1.0,True
IB_B3696_D583_F12_L12_T_5_seed_3,3,False,False,583,3696,5,12,12,12,0.7,119774.68,116484.28,3290.4,29371.4,37.55,0.0,9.0,-1.0,True
IB_B3804_D583_F12_L12_T_5_seed_4,4,False,False,583,3804,5,12,12,12,0.7,inf,inf,inf,inf,25.55,inf,-1.0,-1.0,True
IB_B5087_D833_F12_L12_T_5_seed_0,0,False,False,833,5087,5,12,12,12,0.7,193685.61,189963.66,3721.95,44614.33,5.92,0.0,9.0,-1.0,True
IB_B5361_D833_F12_L12_T_5_seed_1,1,False,False,833,5361,5,12,12,12,0.7,118833.66,115550.11,3283.55,43071.2,251.56,0.02,26.0,-1.0,True
IB_B5160_D833_F12_L12_T_5_seed_2,2,False,False,833,5160,5,12,12,12,0.7,161792.91,157619.07,4173.84,44296.49,225.22,0.0,27.0,-1.0,True
IB_B5284_D833_F12_L12_T_5_seed_3,3,False,False,833,5284,5,12,12,12,0.7,159842.34,156257.76,3584.59,42849.43,6.25,0.0,8.0,-1.0,True
IB_B5438_D833_F12_L12_T_5_seed_4,4,False,False,833,5438,5,12,12,12,0.7,132812.73,128711.84,4100.88,43951.98,0.67,0.0,2.0,-1.0,True
IB_B607_D250_F12_L4_T_10_seed_0,0,False,False,250,607,10,12,12,4,0.7,inf,inf,inf,inf,30.49,inf,-1.0,-1.0,True
IB_B661_D250_F12_L4_T_10_seed_1,1,False,False,250,661,10,12,12,4,0.7,inf,inf,inf,inf,28.27,inf,-1.0,-1.0,True
IB_B614_D250_F12_L4_T_10_seed_2,2,False,False,250,614,10,12,12,4,0.7,inf,inf,inf,inf,29.8,inf,-1.0,-1.0,True
IB_B608_D250_F12_L4_T_10_seed_3,3,False,False,250,608,10,12,12,4,0.7,inf,inf,inf,inf,34.49,inf,-1.0,-1.0,True
IB_B665_D250_F12_L4_T_10_seed_4,4,False,False,250,665,10,12,12,4,0.7,37901.49,37267.59,633.91,27333.81,27.88,0.0,19.0,-1.0,True
IB_B1014_D416_F12_L4_T_10_seed_0,0,False,False,416,1014,10,12,12,4,0.7,inf,inf,inf,inf,32.35,inf,-1.0,-1.0,True
IB_B1103_D416_F12_L4_T_10_seed_1,1,False,False,416,1103,10,12,12,4,0.7,inf,inf,inf,inf,29.38,inf,-1.0,-1.0,True
IB_B1026_D416_F12_L4_T_10_seed_2,2,False,False,416,1026,10,12,12,4,0.7,inf,inf,inf,inf,28.39,inf,-1.0,-1.0,True
IB_B1014_D416_F12_L4_T_10_seed_3,3,False,False,416,1014,10,12,12,4,0.7,inf,inf,inf,inf,42.87,inf,-1.0,-1.0,True
IB_B1110_D416_F12_L4_T_10_seed_4,4,False,False,416,1110,10,12,12,4,0.7,122252.58,121306.92,945.66,45336.54,25.56,0.0,15.0,-1.0,True
IB_B1420_D583_F12_L4_T_10_seed_0,0,False,False,583,1420,10,12,12,4,0.7,inf,inf,inf,inf,27.01,inf,-1.0,-1.0,True
IB_B1545_D583_F12_L4_T_10_seed_1,1,False,False,583,1545,10,12,12,4,0.7,inf,inf,inf,inf,25.66,inf,-1.0,-1.0,True
IB_B1439_D583_F12_L4_T_10_seed_2,2,False,False,583,1439,10,12,12,4,0.7,inf,inf,inf,inf,26.76,inf,-1.0,-1.0,True
IB_B1419_D583_F12_L4_T_10_seed_3,3,False,False,583,1419,10,12,12,4,0.7,inf,inf,inf,inf,32.23,inf,-1.0,-1.0,True
IB_B1555_D583_F12_L4_T_10_seed_4,4,False,False,583,1555,10,12,12,4,0.7,inf,inf,inf,inf,45.35,inf,-1.0,-1.0,True
IB_B2033_D833_F12_L4_T_10_seed_0,0,False,False,833,2033,10,12,12,4,0.7,inf,inf,inf,inf,26.06,inf,-1.0,-1.0,True
IB_B2213_D833_F12_L4_T_10_seed_1,1,False,False,833,2213,10,12,12,4,0.7,inf,inf,inf,inf,24.45,inf,-1.0,-1.0,True
IB_B2060_D833_F12_L4_T_10_seed_2,2,False,False,833,2060,10,12,12,4,0.7,inf,inf,inf,inf,25.09,inf,-1.0,-1.0,True
IB_B2033_D833_F12_L4_T_10_seed_3,3,False,False,833,2033,10,12,12,4,0.7,inf,inf,inf,inf,35.96,inf,-1.0,-1.0,True
IB_B2228_D833_F12_L4_T_10_seed_4,4,False,False,833,2228,10,12,12,4,0.7,inf,inf,inf,inf,40.2,inf,-1.0,-1.0,True
IB_B736_D250_F12_L8_T_10_seed_0,0,False,False,250,736,10,12,12,8,0.7,inf,inf,inf,inf,140.1,inf,-1.0,-1.0,True
IB_B793_D250_F12_L8_T_10_seed_1,1,False,False,250,793,10,12,12,8,0.7,inf,inf,inf,inf,41.32,inf,-1.0,-1.0,True
IB_B731_D250_F12_L8_T_10_seed_2,2,False,False,250,731,10,12,12,8,0.7,77139.52,76555.29,584.23,25041.97,130.22,0.0,17.0,-1.0,True
IB_B727_D250_F12_L8_T_10_seed_3,3,False,False,250,727,10,12,12,8,0.7,63696.57,63148.51,548.06,26323.3,440.08,0.02,27.0,-1.0,True
IB_B754_D250_F12_L8_T_10_seed_4,4,False,False,250,754,10,12,12,8,0.7,66377.37,65743.2,634.17,27520.36,232.12,0.02,25.0,-1.0,True
IB_B1231_D416_F12_L8_T_10_seed_0,0,False,False,416,1231,10,12,12,8,0.7,79752.85,78678.17,1074.68,47188.16,115.38,0.02,7.0,-1.0,True
IB_B1324_D416_F12_L8_T_10_seed_1,1,False,False,416,1324,10,12,12,8,0.7,180696.76,179817.9,878.86,45004.81,57.98,0.0,29.0,-1.0,True
IB_B1220_D416_F12_L8_T_10_seed_2,2,False,False,416,1220,10,12,12,8,0.7,105448.32,104270.45,1177.86,42861.7,581.63,0.0,28.0,-1.0,True
IB_B1214_D416_F12_L8_T_10_seed_3,3,False,False,416,1214,10,12,12,8,0.7,125595.88,124575.39,1020.5,42735.7,175.18,0.01,20.0,-1.0,True
IB_B1257_D416_F12_L8_T_10_seed_4,4,False,False,416,1257,10,12,12,8,0.7,inf,inf,inf,inf,59.26,inf,-1.0,-1.0,True
IB_B1724_D583_F12_L8_T_10_seed_0,0,False,False,583,1724,10,12,12,8,0.7,240471.21,239008.04,1463.17,63391.87,165.57,0.01,17.0,-1.0,True
IB_B1855_D583_F12_L8_T_10_seed_1,1,False,False,583,1855,10,12,12,8,0.7,281435.11,280291.86,1143.24,61476.88,45.68,0.0,28.0,-1.0,True
IB_B1711_D583_F12_L8_T_10_seed_2,2,False,False,583,1711,10,12,12,8,0.7,213885.99,212591.04,1294.95,56058.0,16.44,0.0,7.0,-1.0,True
IB_B1701_D583_F12_L8_T_10_seed_3,3,False,False,583,1701,10,12,12,8,0.7,228707.09,227464.2,1242.89,58288.41,175.24,0.0,27.0,-1.0,True
IB_B1761_D583_F12_L8_T_10_seed_4,4,False,False,583,1761,10,12,12,8,0.7,inf,inf,inf,inf,61.06,inf,-1.0,-1.0,True
IB_B2468_D833_F12_L8_T_10_seed_0,0,False,False,833,2468,10,12,12,8,0.7,413860.67,411833.15,2027.52,91219.22,210.21,0.0,3.0,-1.0,True
IB_B2656_D833_F12_L8_T_10_seed_1,1,False,False,833,2656,10,12,12,8,0.7,inf,inf,inf,inf,60.83,inf,-1.0,-1.0,True
IB_B2450_D833_F12_L8_T_10_seed_2,2,False,False,833,2450,10,12,12,8,0.7,227849.34,225982.28,1867.05,78852.4,20.52,0.01,4.0,-1.0,True
IB_B2438_D833_F12_L8_T_10_seed_3,3,False,False,833,2438,10,12,12,8,0.7,153406.26,151302.77,2103.49,85890.09,351.76,0.0,13.0,-1.0,True
IB_B2524_D833_F12_L8_T_10_seed_4,4,False,False,833,2524,10,12,12,8,0.7,286029.08,284302.68,1726.4,89041.33,23.82,0.05,14.0,-1.0,True
IB_B766_D250_F12_L12_T_10_seed_0,0,False,False,250,766,10,12,12,12,0.7,inf,inf,inf,inf,67.14,inf,-1.0,-1.0,True
IB_B797_D250_F12_L12_T_10_seed_1,1,False,False,250,797,10,12,12,12,0.7,79215.82,78682.83,532.99,25722.33,222.94,0.01,9.0,-1.0,True
IB_B784_D250_F12_L12_T_10_seed_2,2,False,False,250,784,10,12,12,12,0.7,100780.07,100161.31,618.76,26289.11,117.15,0.04,8.0,-1.0,True
IB_B783_D250_F12_L12_T_10_seed_3,3,False,False,250,783,10,12,12,12,0.7,104008.27,103361.1,647.17,25554.26,105.27,0.06,2.0,-1.0,True
IB_B804_D250_F12_L12_T_10_seed_4,4,False,False,250,804,10,12,12,12,0.7,57685.87,57072.9,612.97,26226.49,104.68,0.02,2.0,-1.0,True
IB_B1280_D416_F12_L12_T_10_seed_0,0,False,False,416,1280,10,12,12,12,0.7,inf,inf,inf,inf,65.67,inf,-1.0,-1.0,True
IB_B1331_D416_F12_L12_T_10_seed_1,1,False,False,416,1331,10,12,12,12,0.7,126658.28,125867.52,790.76,43592.27,121.62,0.02,7.0,-1.0,True
IB_B1308_D416_F12_L12_T_10_seed_2,2,False,False,416,1308,10,12,12,12,0.7,123807.43,122725.7,1081.73,43992.82,212.63,0.03,11.0,-1.0,True
IB_B1307_D416_F12_L12_T_10_seed_3,3,False,False,416,1307,10,12,12,12,0.7,143890.41,142947.97,942.45,45747.46,487.02,0.09,21.0,-1.0,True
IB_B1341_D416_F12_L12_T_10_seed_4,4,False,False,416,1341,10,12,12,12,0.7,103093.94,102030.33,1063.61,43739.15,233.43,0.02,12.0,-1.0,True
IB_B1792_D583_F12_L12_T_10_seed_0,0,False,False,583,1792,10,12,12,12,0.7,inf,inf,inf,inf,58.88,inf,-1.0,-1.0,True
IB_B1865_D583_F12_L12_T_10_seed_1,1,False,False,583,1865,10,12,12,12,0.7,150920.43,149521.45,1398.98,59276.06,263.0,0.02,24.0,-1.0,True
IB_B1833_D583_F12_L12_T_10_seed_2,2,False,False,583,1833,10,12,12,12,0.7,275698.38,274233.67,1464.71,59918.96,167.12,0.01,25.0,-1.0,True
IB_B1832_D583_F12_L12_T_10_seed_3,3,False,False,583,1832,10,12,12,12,0.7,206633.65,205382.78,1250.88,61907.23,310.68,0.09,17.0,-1.0,True
IB_B1880_D583_F12_L12_T_10_seed_4,4,False,False,583,1880,10,12,12,12,0.7,117688.22,116340.85,1347.37,62918.84,582.54,0.03,23.0,-1.0,True
IB_B2566_D833_F12_L12_T_10_seed_0,0,False,False,833,2566,10,12,12,12,0.7,inf,inf,inf,inf,56.51,inf,-1.0,-1.0,True
IB_B2670_D833_F12_L12_T_10_seed_1,1,False,False,833,2670,10,12,12,12,0.7,172233.81,170230.78,2003.04,86494.51,118.22,0.0,5.0,-1.0,True
IB_B2625_D833_F12_L12_T_10_seed_2,2,False,False,833,2625,10,12,12,12,0.7,248933.42,247260.65,1672.77,87720.2,329.71,0.0,13.0,-1.0,True
IB_B2623_D833_F12_L12_T_10_seed_3,3,False,False,833,2623,10,12,12,12,0.7,inf,inf,inf,inf,637.73,inf,-1.0,-1.0,True
IB_B2692_D833_F12_L12_T_10_seed_4,4,False,False,833,2692,10,12,12,12,0.7,262413.07,260127.94,2285.14,86481.28,42.32,0.01,14.0,-1.0,True
IB_B414_D250_F12_L4_T_15_seed_0,0,False,False,250,414,15,12,12,4,0.7,inf,inf,inf,inf,46.71,inf,-1.0,-1.0,True
IB_B424_D250_F12_L4_T_15_seed_1,1,False,False,250,424,15,12,12,4,0.7,inf,inf,inf,inf,38.89,inf,-1.0,-1.0,True
IB_B402_D250_F12_L4_T_15_seed_2,2,False,False,250,402,15,12,12,4,0.7,inf,inf,inf,inf,48.72,inf,-1.0,-1.0,True
IB_B405_D250_F12_L4_T_15_seed_3,3,False,False,250,405,15,12,12,4,0.7,inf,inf,inf,inf,56.83,inf,-1.0,-1.0,True
IB_B443_D250_F12_L4_T_15_seed_4,4,False,False,250,443,15,12,12,4,0.7,inf,inf,inf,inf,62.64,inf,-1.0,-1.0,True
IB_B693_D416_F12_L4_T_15_seed_0,0,False,False,416,693,15,12,12,4,0.7,inf,inf,inf,inf,49.38,inf,-1.0,-1.0,True
IB_B713_D416_F12_L4_T_15_seed_1,1,False,False,416,713,15,12,12,4,0.7,inf,inf,inf,inf,40.4,inf,-1.0,-1.0,True
IB_B672_D416_F12_L4_T_15_seed_2,2,False,False,416,672,15,12,12,4,0.7,inf,inf,inf,inf,41.79,inf,-1.0,-1.0,True
IB_B679_D416_F12_L4_T_15_seed_3,3,False,False,416,679,15,12,12,4,0.7,inf,inf,inf,inf,61.23,inf,-1.0,-1.0,True
IB_B744_D416_F12_L4_T_15_seed_4,4,False,False,416,744,15,12,12,4,0.7,inf,inf,inf,inf,64.37,inf,-1.0,-1.0,True
IB_B975_D583_F12_L4_T_15_seed_0,0,False,False,583,975,15,12,12,4,0.7,inf,inf,inf,inf,47.18,inf,-1.0,-1.0,True
IB_B1005_D583_F12_L4_T_15_seed_1,1,False,False,583,1005,15,12,12,4,0.7,inf,inf,inf,inf,38.07,inf,-1.0,-1.0,True
IB_B950_D583_F12_L4_T_15_seed_2,2,False,False,583,950,15,12,12,4,0.7,inf,inf,inf,inf,42.62,inf,-1.0,-1.0,True
IB_B959_D583_F12_L4_T_15_seed_3,3,False,False,583,959,15,12,12,4,0.7,inf,inf,inf,inf,57.48,inf,-1.0,-1.0,True
IB_B1050_D583_F12_L4_T_15_seed_4,4,False,False,583,1050,15,12,12,4,0.7,inf,inf,inf,inf,63.34,inf,-1.0,-1.0,True
IB_B1399_D833_F12_L4_T_15_seed_0,0,False,False,833,1399,15,12,12,4,0.7,inf,inf,inf,inf,46.77,inf,-1.0,-1.0,True
IB_B1438_D833_F12_L4_T_15_seed_1,1,False,False,833,1438,15,12,12,4,0.7,inf,inf,inf,inf,39.6,inf,-1.0,-1.0,True
IB_B1358_D833_F12_L4_T_15_seed_2,2,False,False,833,1358,15,12,12,4,0.7,inf,inf,inf,inf,40.66,inf,-1.0,-1.0,True
IB_B1371_D833_F12_L4_T_15_seed_3,3,False,False,833,1371,15,12,12,4,0.7,inf,inf,inf,inf,64.23,inf,-1.0,-1.0,True
IB_B1500_D833_F12_L4_T_15_seed_4,4,False,False,833,1500,15,12,12,4,0.7,inf,inf,inf,inf,58.18,inf,-1.0,-1.0,True
IB_B484_D250_F12_L8_T_15_seed_0,0,False,False,250,484,15,12,12,8,0.7,128574.11,128143.14,430.97,40042.02,525.71,0.03,17.0,-1.0,True
IB_B521_D250_F12_L8_T_15_seed_1,1,False,False,250,521,15,12,12,8,0.7,inf,inf,inf,inf,99.39,inf,-1.0,-1.0,True
IB_B489_D250_F12_L8_T_15_seed_2,2,False,False,250,489,15,12,12,8,0.7,113518.93,113175.27,343.67,36607.99,359.0,0.01,19.0,-1.0,True
IB_B481_D250_F12_L8_T_15_seed_3,3,False,False,250,481,15,12,12,8,0.7,inf,inf,inf,inf,79.8,inf,-1.0,-1.0,True
IB_B502_D250_F12_L8_T_15_seed_4,4,False,False,250,502,15,12,12,8,0.7,52648.42,52306.37,342.06,40666.94,193.86,0.02,20.0,-1.0,True
IB_B811_D416_F12_L8_T_15_seed_0,0,False,False,416,811,15,12,12,8,0.7,233941.94,233454.47,487.48,67495.29,23.29,0.06,4.0,-1.0,True
IB_B877_D416_F12_L8_T_15_seed_1,1,False,False,416,877,15,12,12,8,0.7,inf,inf,inf,inf,103.35,inf,-1.0,-1.0,True
IB_B820_D416_F12_L8_T_15_seed_2,2,False,False,416,820,15,12,12,8,0.7,75686.97,74986.52,700.45,64573.71,416.99,0.07,18.0,-1.0,True
IB_B806_D416_F12_L8_T_15_seed_3,3,False,False,416,806,15,12,12,8,0.7,213500.01,212742.48,757.53,64151.39,168.38,0.0,26.0,-1.0,True
IB_B841_D416_F12_L8_T_15_seed_4,4,False,False,416,841,15,12,12,8,0.7,211709.38,211011.43,697.96,65273.95,271.94,0.02,26.0,-1.0,True
IB_B1144_D583_F12_L8_T_15_seed_0,0,False,False,583,1144,15,12,12,8,0.7,215743.67,214680.84,1062.83,105650.73,465.84,0.14,10.0,-1.0,True
IB_B1234_D583_F12_L8_T_15_seed_1,1,False,False,583,1234,15,12,12,8,0.7,inf,inf,inf,inf,94.51,inf,-1.0,-1.0,True
IB_B1156_D583_F12_L8_T_15_seed_2,2,False,False,583,1156,15,12,12,8,0.7,262917.88,262076.57,841.31,87751.13,10.76,0.1,3.0,-1.0,True
IB_B1138_D583_F12_L8_T_15_seed_3,3,False,False,583,1138,15,12,12,8,0.7,312150.71,311237.3,913.41,89545.81,40.8,0.0,16.0,-1.0,True
IB_B1185_D583_F12_L8_T_15_seed_4,4,False,False,583,1185,15,12,12,8,0.7,329319.54,328477.31,842.23,90723.49,60.2,0.01,16.0,-1.0,True
IB_B1636_D833_F12_L8_T_15_seed_0,0,False,False,833,1636,15,12,12,8,0.7,inf,inf,inf,inf,671.21,inf,-1.0,-1.0,True
IB_B1765_D833_F12_L8_T_15_seed_1,1,False,False,833,1765,15,12,12,8,0.7,inf,inf,inf,inf,114.21,inf,-1.0,-1.0,True
IB_B1654_D833_F12_L8_T_15_seed_2,2,False,False,833,1654,15,12,12,8,0.7,36721.61,35455.82,1265.79,129874.0,228.61,0.0,5.0,-1.0,True
IB_B1628_D833_F12_L8_T_15_seed_3,3,False,False,833,1628,15,12,12,8,0.7,inf,inf,inf,inf,89.44,inf,-1.0,-1.0,True
IB_B1697_D833_F12_L8_T_15_seed_4,4,False,False,833,1697,15,12,12,8,0.7,468752.13,467340.74,1411.39,129035.09,103.78,0.0,19.0,-1.0,True
IB_B508_D250_F12_L12_T_15_seed_0,0,False,False,250,508,15,12,12,12,0.7,inf,inf,inf,inf,290.5,inf,-1.0,-1.0,True
IB_B528_D250_F12_L12_T_15_seed_1,1,False,False,250,528,15,12,12,12,0.7,39190.26,38811.21,379.05,46163.53,13.0,0.29,2.0,-1.0,True
IB_B509_D250_F12_L12_T_15_seed_2,2,False,False,250,509,15,12,12,12,0.7,84582.09,84145.16,436.93,39011.65,127.09,0.05,5.0,-1.0,True
IB_B507_D250_F12_L12_T_15_seed_3,3,False,False,250,507,15,12,12,12,0.7,inf,inf,inf,inf,643.35,inf,-1.0,-1.0,True
IB_B534_D250_F12_L12_T_15_seed_4,4,False,False,250,534,15,12,12,12,0.7,inf,inf,inf,inf,676.36,inf,-1.0,-1.0,True
IB_B853_D416_F12_L12_T_15_seed_0,0,False,False,416,853,15,12,12,12,0.7,inf,inf,inf,inf,162.3,inf,-1.0,-1.0,True
IB_B885_D416_F12_L12_T_15_seed_1,1,False,False,416,885,15,12,12,12,0.7,inf,inf,inf,inf,665.23,inf,-1.0,-1.0,True
IB_B852_D416_F12_L12_T_15_seed_2,2,False,False,416,852,15,12,12,12,0.7,127351.47,126681.9,669.57,64702.63,324.58,0.01,20.0,-1.0,True
IB_B852_D416_F12_L12_T_15_seed_3,3,False,False,416,852,15,12,12,12,0.7,inf,inf,inf,inf,615.53,inf,-1.0,-1.0,True
IB_B896_D416_F12_L12_T_15_seed_4,4,False,False,416,896,15,12,12,12,0.7,306160.16,305485.13,675.03,66889.8,104.37,0.04,2.0,-1.0,True
IB_B1203_D583_F12_L12_T_15_seed_0,0,False,False,583,1203,15,12,12,12,0.7,318079.09,317254.91,824.18,92323.01,14.64,0.0,3.0,-1.0,True
IB_B1249_D583_F12_L12_T_15_seed_1,1,False,False,583,1249,15,12,12,12,0.7,inf,inf,inf,inf,635.17,inf,-1.0,-1.0,True
IB_B1204_D583_F12_L12_T_15_seed_2,2,False,False,583,1204,15,12,12,12,0.7,241654.37,240779.62,874.76,88435.9,12.21,0.06,3.0,-1.0,True
IB_B1202_D583_F12_L12_T_15_seed_3,3,False,False,583,1202,15,12,12,12,0.7,inf,inf,inf,inf,601.63,inf,-1.0,-1.0,True
IB_B1264_D583_F12_L12_T_15_seed_4,4,False,False,583,1264,15,12,12,12,0.7,inf,inf,inf,inf,609.87,inf,-1.0,-1.0,True
IB_B1721_D833_F12_L12_T_15_seed_0,0,False,False,833,1721,15,12,12,12,0.7,inf,inf,inf,inf,400.16,inf,-1.0,-1.0,True
IB_B1785_D833_F12_L12_T_15_seed_1,1,False,False,833,1785,15,12,12,12,0.7,inf,inf,inf,inf,600.63,inf,-1.0,-1.0,True
IB_B1721_D833_F12_L12_T_15_seed_2,2,False,False,833,1721,15,12,12,12,0.7,342958.89,341802.69,1156.2,125655.96,542.19,0.03,29.0,-1.0,True
IB_B1719_D833_F12_L12_T_15_seed_3,3,False,False,833,1719,15,12,12,12,0.7,inf,inf,inf,inf,612.62,inf,-1.0,-1.0,True
IB_B1808_D833_F12_L12_T_15_seed_4,4,False,False,833,1808,15,12,12,12,0.7,inf,inf,inf,inf,611.57,inf,-1.0,-1.0,True
